"property_id","PostID","Offices","Agents","Board","ListingID","DdfListingID","LastUpdated","Latitude","Longitude","GeoLastUpdated","GeoSource","AmmenitiesNearBy","CommunicationType","CommunityFeatures","Crop","EquipmentType","Easement","FarmType","Features","IrrigationType","Lease","LeasePerTime","LeasePerUnit","LeaseTermRemaining","LeaseTermRemainingFreq","LeaseType","ListingContractDate","LiveStockType","LoadingType","LocationDescription","Machinery","MaintenanceFee","MaintenanceFeePaymentUnit","MaintenanceFeeType","ManagementCompany","OwnershipType","ParkingSpaceTotal","Plan","PoolType","PoolFeatures","Price","PricePerTime","PricePerUnit","PropertyType","PublicRemarks","RentalEquipmentType","RightType","RoadType","StorageType","Structure","SignType","TransactionType","TotalBuildings","ViewType","WaterFrontType","WaterFrontName","AdditionalInformationIndicator","ZoningDescription","ZoningType","MoreInformationLink","BusinessType","BusinessSubType","EstablishedDate","Franchise","Name","OperatingSince","BathroomTotal","BedroomsAboveGround","BedroomsBelowGround","BedroomsTotal","Age","Amenities","Amperage","Anchor","Appliances","ArchitecturalStyle","BasementDevelopment","BasementFeatures","BasementType","CeilingHeight","CeilingType","ClearCeilingHeight","ConstructedDate","ConstructionMaterial","ConstructionStatus","ConstructionStyleAttachment","ConstructionStyleOther","ConstructionStyleSplitLevel","CoolingType","ExteriorFinish","FireProtection","FireplaceFuel","FireplacePresent","FireplaceTotal","FireplaceType","Fixture","FlooringType","FoundationType","HalfBathTotal","HeatingFuel","HeatingType","RenovatedDate","RoofMaterial","RoofStyle","StoriesTotal","SizeExterior","SizeInterior","SizeInteriorFinished","StoreFront","TotalFinishedArea","Type","UnitType","UtilityPower","UtilityWater","VacancyRate","SizeTotal","SizeTotalText","SizeFrontage","AccessType","Acreage","LandAmenities","ClearedTotal","CurrentUse","Divisible","FenceTotal","FenceType","FrontsOn","LandDisposition","LandscapeFeatures","PastureTotal","Sewer","SizeDepth","SizeIrregular","SoilEvaluation","SoilType","SurfaceWater","TiledTotal","TopographyType","StreetAddress","AddressLine1","AddressLine2","StreetNumber","StreetName","StreetSuffix","StreetDirectionSuffix","UnitNumber","City","Province","PostalCode","Country","AdditionalStreetInfo","CommunityName","Neighbourhood","Subdivision","Utilities","Parking","OpenHouse","LiveStream","AlternateURL","CustomListing","Sold"
"1283532","98871","197383","1678953,1679115","91","24563786","TB221621","2024-04-09 18:52:11","49.1316605","-93.9394608","2024-04-09 19:24:52","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Paved driveway",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2022-06-16",NULL,NULL,"Sabaskong Bay Road, turn left on Marsh Bay Road.  Driveway is on the left at the blue 60 sign.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1750000.00",NULL,NULL,"Single Family","Located on Sabaskong Bay, Lake of the Woods, this exclusive estate promises an unparalleled living experience, blending luxurious comfort with the spirit of adventure that beckons every fishing and outdoor enthusiast. Spanning an impressive 6,500 sq. ft., this year-round sanctuary is thoughtfully designed to host large family gatherings or serve as a tranquil haven for the avid fisher.  The heart of the home is a magnificent great room and dining area, boasting over 1,200 sq. ft. of space where panoramic views of the lake unfold through expansive windows. Vaulted ceilings and a majestic stone fireplace add to the room’s grandeur, making it an ideal setting for memorable entertainment. Adjacent to it, a gourmet kitchen with a dedicated dining space opens onto a screened porch, offering a dining experience amidst the beauty of nature. The outdoor space is a realm of relaxation, featuring a grilling area, hot tub, and fire pit for cozy evenings under the stars.  The main residence has four bedrooms, each a private retreat with its own ensuite bathroom, promising comfort and seclusion. The master suite is a testament to luxury, with a fireplace, walk-in closet, and an ensuite bathroom equipped with a jacuzzi, shower, and double vanity. Two screened-in porches, including one accessible from the master bedroom, offer a unique opportunity for sleeping under the whisper of the breeze, enclosed by all-weather windows for year-round enjoyment.  Accompanying the main residence is a charming 1,300 sq. ft. guest cabin, nestled among majestic white pines and perched at the water’s edge. It comprises three cozy bedrooms and two bathrooms, providing additional space for guests or as a serene lakeside retreat. The property’s crown jewel for fishing aficionados is the two-stall floating boathouse, complete with boat lifts and additional loft space, flanked by two covered boat slips, ensuring that your fishing expeditions start and end with utmost ease. (id:50029)",NULL,NULL,NULL,NULL,"Boathouse, Deck, Dock",NULL,"For sale",NULL,NULL,"Waterfront","Sabaskong Bay, Lake of the Woods",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/24563786/60-marsh-bay-road-nestor-falls-nestor-falls",NULL,NULL,NULL,NULL,NULL,NULL,"6","4",NULL,"4",NULL,NULL,NULL,NULL,"Hot Tub, Hot Water Instant, Wet Bar, Jetted Tub","3 Level",NULL,NULL,"None",NULL,NULL,NULL,NULL,NULL,NULL,"Detached",NULL,NULL,"Central air conditioning","Wood",NULL,NULL,"True","1",NULL,NULL,"Hardwood","Poured Concrete",NULL,"Propane","Forced air",NULL,NULL,NULL,NULL,NULL,"6500.0000",NULL,NULL,NULL,NULL,NULL,NULL,"Drilled Well",NULL,"1.19 ac|1 - 3 acres","1.19 ac|1 - 3 acres","330.0000","Road access","true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Septic System",NULL,"1.19",NULL,NULL,NULL,NULL,NULL,"60 Marsh Bay Road","60 Marsh Bay Road",NULL,NULL,NULL,NULL,NULL,NULL,"nestor falls","Ontario","P0X1K0","Canada",NULL,"Nestor Falls",NULL,NULL,"{""Utility"":[{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","[{""Name"":""Garage""},{""Name"":""Attached Garage""}]","[]","[]","{""BrochureLink"":""https:\/\/vimeo.com\/753077238"",""VideoLink"":""https:\/\/my.matterport.com\/show\/?m=RzjFwjv7MaG""}","0","0"
"1307495","79092","52511","1674579","91","24594787","TB221748","2024-04-11 18:18:53","49.667469","-94.5795898","2024-04-11 18:39:03","ddf",NULL,"High Speed Internet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2022-06-24",NULL,NULL,"Welcome Channel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"875000.00",NULL,NULL,"Vacant Land","Enjoy exceptional Privacy in the heart of Welcome Channel on Lake of the Woods!  A 24+ acre estate size property with 574 feet of natural shoreline.  Featuring south exposure, clear water, mature mixed forest and multiple build site options.  Hydro (via submarine cable) is on-site with 200-amp service available.  Sheltered by Fox Island to the south, this property enjoys open views and protection from prevailing winds.  Minutes from the open waters of Ptarmigan Bay to the west and the Manitou Stretch to the east. A 25-minute boat ride from Kenora marinas.  Truly an outdoor paradise with endless opportunities for sailing, boating, fishing, swimming and water sports. Currently accessible by Water (May-October) and Ice road (Jan.-March). Road access may be possible in the future as Northern Peninsula road runs past the subject property.  Zoned unorganized, taxes estimated at $1,000. Inquire today! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,"View","Waterfront","Welcome Channel, Lake of the Woods",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/24594787/part-loc-g875-welcome-channel-lotw-northern-peninsula-northern-peninsula",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"24 ac|10 - 49.99 acres","24 ac|10 - 49.99 acres","570.0000","Water access","true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1893 ft","24",NULL,NULL,NULL,NULL,NULL,"Part Loc G875 Welcome Channel, LOTW","Part Loc G875 Welcome Channel, LOTW",NULL,NULL,NULL,NULL,NULL,NULL,"northern peninsula","Ontario","P0X1C0","Canada",NULL,"Northern Peninsula",NULL,NULL,"{""Utility"":{""Type"":""Electricity"",""Description"":""Available""}}","[]","[]","[]","[]","0","0"
"1349980","431118","200061","1774453","91","26745445","TB240843","2024-04-15 14:52:26","49.751976","-94.3961945","2024-04-15 15:18:27","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-04-12",NULL,NULL,"From city center take Highway 17 East on the north side to Jones Road, then approximately 3/4 km on the left side of the road.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"135000.00",NULL,NULL,"Other","This Industrial lot has a lot of potential being that it is located close to city center with hydro available.  Property is presently treed - ready to be developed to fit your needs.  Entrance driveway with culvert has already been installed by the owner. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26745445/0-jones-rd-kenora-kenora",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1 - 3 acres","199.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"531 ft",NULL,NULL,NULL,NULL,NULL,NULL,"0 Jones RD","0 Jones RD",NULL,NULL,NULL,NULL,NULL,NULL,"kenora","Ontario","P9N3W8","Canada",NULL,"Kenora",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"1351032","425282","200061","1774453","91","26732847","TB240806","2024-04-15 15:23:22","49.751976","-94.3961945","2024-04-15 16:23:42","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-04-10",NULL,NULL,"From city center take Highway17 East on the north side to Jones Road, then approximately 3/4 km on the left side of the road.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"135000.00",NULL,NULL,"Other","This Industrial lot has a lot of potential being close to city center with hydro available.  Property is presently treed - ready to be developed to fit your needs. Owner will be providing the entrance driveway with a culvert. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26732847/0-jones-rd-kenora-kenora",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.6 ac|1 - 3 acres","2.6 ac|1 - 3 acres","200.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"581 ft","2.6",NULL,NULL,NULL,NULL,NULL,"0 Jones RD","0 Jones RD",NULL,NULL,NULL,NULL,NULL,NULL,"kenora","Ontario","P9N3W8","Canada",NULL,"Kenora",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"1373192","88524","286213","1987126","90","26144701","TM231994","2024-04-17 17:19:34","47.82042","-79.87794","2024-04-17 17:27:47","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-10-06",NULL,NULL,"Highway 11 turn on 624, follow for 18.8 kms turn onto forest access road for",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"149000.00",NULL,NULL,"Vacant Land","Looking for your piece of Northern Wilderness!  Located in the unorganized township of Catharine township is this 30.07 acres property!  Drive to the property on this  3 season unmaintained road which is just a short distance off Highway 624. Crown land to the east of the property between your property and Margaret Lake. Privet access access leads you across crown land to Margaret lake. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26144701/pcl-7346-part-1-south-12-lot-1-con-1-plan-54r-6371-cathrine-township-cathrine-township",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"None",NULL,"30.07 ac|3 - 10 acres","30.07 ac|3 - 10 acres",NULL,NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"No sewage system",NULL,"30.07",NULL,NULL,NULL,NULL,NULL,"PCL 7346 Part 1 South 1/2 Lot 1 Con 1|Plan 54R-6371","PCL 7346 Part 1 South 1/2 Lot 1 Con 1",NULL,NULL,NULL,NULL,NULL,NULL,"cathrine township","Ontario","P0J1H0","Canada",NULL,"Cathrine Township",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"1376245","441542","52504","1973253","91","26764388","TB240897","2024-04-17 18:51:54","48.3688927","-89.5631104","2024-04-17 21:16:06","ddf",NULL,"High Speed Internet",NULL,NULL,NULL,NULL,NULL,"Office space",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-04-17",NULL,NULL,"HARSTONE AND #588",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"759900.00",NULL,NULL,"Business","The historical “Stanley Hotel” on the banks of the Kaministiqua River is 20 minutes west  of Thunder Bay.  This 6500 square foot, 140 seat restaurant / bar  is a successful turnkey business which comes complete with all kitchen equipment, coolers, freezers, furnishings, and tableware. This purchase includes the real property and business.   A Spectacular setting with 4.5 acres and 1400 feet of river frontage leaves plenty of opportunity for future business and property development.   This business has a well established clientele from both the City of Thunder Bay and the surrounding rural area. The Nor West Arena and River Rat Rentals are both within walking distance. The village of Kakabeka Falls which is a few minutes drive from Stanley and is a destination for tourists visiting Kakabeka Falls Provincial Park.  The 2nd floor has a living-room, 2 bathrooms, 6 bedrooms, a kitchen and an office and is perfect as living quarters for an owner / operator.  Financial history available to qualified buyers. (id:50029)",NULL,NULL,NULL,"Outside Storage",NULL,NULL,"For sale",NULL,NULL,"Waterfront","Kaministiquia River",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26764388/739-harstone-dr-kakabeka-falls-kakabeka-falls","Accommodation, Restaurant, Retail and Wholesale, Retail and Wholesale","Bed & Breakfast, Restaurant, Convenience store, Food store",NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,"Living Accommodation",NULL,NULL,"Alarm System",NULL,NULL,NULL,"Full",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete",NULL,"Propane","Forced air",NULL,NULL,NULL,"2",NULL,"6500.0000",NULL,NULL,NULL,NULL,NULL,NULL,"Community Water System",NULL,"4.48 ac|3 - 10 acres","4.48 ac|3 - 10 acres","1048.0000","Road access","true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Septic System",NULL,"4.48",NULL,NULL,NULL,NULL,NULL,"739 HARSTONE DR","739 HARSTONE DR",NULL,NULL,NULL,NULL,NULL,NULL,"kakabeka falls","Ontario","P0T1W0","Canada",NULL,"KAKABEKA FALLS",NULL,NULL,"{""Utility"":[{""Type"":""Cable"",""Description"":""Available""},{""Type"":""Electricity"",""Description"":""Available""}]}","[]","[]","[]","[]","0","0"
"1382426","443570","82219","1402280,2006763","64","26768390","SM240803","2024-04-18 15:17:22","46.5196915","-84.3551025","2024-04-18 16:23:37","ddf",NULL,"High Speed Internet","Bus Route",NULL,NULL,NULL,NULL,"Office space",NULL,"1100.00","Monthly",NULL,NULL,NULL,NULL,"2024-04-18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Retail","PROFESSIONAL OFFICE SPACE CONVENIENTLY LOCATED WITH AMPLE PARKING. APPROXIMATELY 1,000 SQUARE FEET AVAILABLE. SPACE CONSISTS OF LARGE SMALL RECEPTION AREA AND AND ASSORTMENT OF SPACIOUS OFFICES. PUBLIC WASHROOMS, GROUND FLOOR SPACE AND HANDICAP ACCESSIBLE. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For rent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26768390/550-queen-st-101-sault-ste-marie-sault-ste-marie","Other","Offices",NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","Age is unknown","Street Lighting",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Brick",NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,"Natural gas",NULL,NULL,NULL,NULL,NULL,NULL,"1000.0000",NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"98xIrregular|under 1/2 acre","98.0000","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,"98xIrregular",NULL,NULL,NULL,NULL,NULL,"550 Queen ST # 101","550 Queen ST # 101",NULL,NULL,NULL,NULL,NULL,NULL,"sault ste. marie","Ontario","P6A1A6","Canada",NULL,"Sault Ste. Marie",NULL,NULL,"{""Utility"":[{""Type"":""Cable"",""Description"":""Available""},{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","{""Name"":""Other""}","[]","[]","[]","0","0"
"1387018","220659","79979","2066077","35","26351406","2114515","2024-04-18 20:46:10","46.570755","-81.1840744","2024-04-18 21:18:58","ddf",NULL,NULL,NULL,NULL,"None",NULL,NULL,NULL,NULL,"7.00",NULL,"square feet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leasehold",NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Retail","Large space perfect for a variety of businesses that require offices or treatment rooms. This unit consists of 9 offices, conference room, lunch room, 1 washroom and a large common storefront area. Located in desirable Place Bonaventure, the only enclosed shopping centre in Chelmsford, Ontario. Place Bonaventure is an ideal shopping location with multiple anchor tenants including Service Ontario, Independent Grocer, and Financial Banks. Mall patrons will experience an ease of access with entrances off Regional Road 15 and Highway 144 as well as over 700 free parking stalls. The mall is situated on a high-traffic corner with tons of visual exposure and is just 15 minutes from Downtown Sudbury.  This 2,800 square foot unit has two entrances, separate hydro and tons of visual exposure. Affordable rate of $7.00/sqft plus $7.50/SQFT CAM and Taxes. $3,383.33 + HST per month. Don't miss your chance to establish your business in this fantastic shopping centre. Call today to view! (id:50029)","None",NULL,"Paved road",NULL,NULL,NULL,"For lease",NULL,NULL,NULL,NULL,NULL,"C5(1)",NULL,"https://www.realtor.ca/real-estate/26351406/4764-regional-road-15-unit-t-21-chelmsford","Retail and Wholesale, Retail and Wholesale","General retail, Shopping center",NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,"Air Conditioning, Separate Heating Controls, Separate Electricity Meters, Shopping Area, Storefront",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Brick",NULL,NULL,"False",NULL,NULL,NULL,"Linoleum, Carpeted","Concrete",NULL,NULL,"Forced air",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"0-4,050 sqft",NULL,"Highway access, Year-round access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4764 Regional Road 15 Unit# T-21","4764 Regional Road 15 Unit# T-21",NULL,NULL,NULL,NULL,NULL,NULL,"chelmsford","Ontario","P0M1L0","Canada",NULL,NULL,NULL,NULL,"[]","[{""Name"":""Parking Space(s)""},{""Name"":""Shared""}]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/pH_Jy8PuATQ""}","0","0"
"1396999","446957","198143","2110617","91","26775615","TB240919","2024-04-19 20:31:30","51.0574493","-93.7441254","2024-04-19 21:16:54","ddf",NULL,"High Speed Internet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-04-17",NULL,NULL,"Turn off Hwy 125 onto Dickenson Road. Travel about half way down, turn left onto Fifth Street, the property is on the left.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"28250.00",NULL,NULL,"Vacant Land","Commercial property located on the main street in Balmertown. Excellent location to set up your new business, move an existing business or even an expansion with added location. All major services available. Nice level lot. Contact for more information today! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26775615/11-fifth-st-balmertown-balmertown",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"under 1/2 acre","62.0000","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system","100 ft",NULL,NULL,NULL,NULL,NULL,NULL,"11 Fifth ST","11 Fifth ST",NULL,NULL,NULL,NULL,NULL,NULL,"balmertown","Ontario","P0V1C0","Canada",NULL,"Balmertown",NULL,NULL,"{""Utility"":[{""Type"":""Cable"",""Description"":""Available""},{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","[]","[]","[]","[]","0","0"
"1413341","362581","127424","1949785","91","26612396","TB240519","2024-04-21 18:21:12","48.7858391","-87.0865097","2024-04-21 19:19:23","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-03-11",NULL,NULL,"Terrace heights",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"15000.00",NULL,NULL,"Vacant Land","Considering building? This building lot is in a great location with access to full town services at road. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26612396/47-eastgrove-cres-terrace-bay-terrace-bay",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"under 1/2 acre","64.9900","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"47 Eastgrove CRES","47 Eastgrove CRES",NULL,NULL,NULL,NULL,NULL,NULL,"terrace bay","Ontario","P0T2W0","Canada",NULL,"Terrace Bay",NULL,NULL,"{""Utility"":{""Type"":""Electricity"",""Description"":""Available""}}","[]","[]","[]","[]","0","0"
"1427646","451387","284572","2156597","91","26782575","TB240936","2024-04-22 18:53:05","49.7652588","-94.4823761","2024-04-22 19:41:41","ddf",NULL,"High Speed Internet","Bus Route",NULL,NULL,NULL,NULL,"Office space",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2024-04-22",NULL,NULL,"LEFT OFF MAIN STREET ONTO SECOND STREET SOUTH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"469000.00",NULL,NULL,"Retail","One of Kenora's oldest buildings with plenty of updates! Located in a prime area of downtown Kenora. This well maintained commercial building is a fantastic investment opportunity! The main floor offers 1250 sq.ft. of space that is currently being used as a coffee shop. With 13ft ceilings, a loft overlooking the main floor, brick wall, exposed duct work and is tastefully decorated. The second level offers a one bedroom 1229sq.ft. suite with its' own separate entrance. Renovated, spacious, 13ft ceilings, exposed beams and is open concept. The lower level consists of a large open area great for storage that is partially finished and offers endless opportunities.  *Both units currently leased until December 2025 (id:50029)",NULL,NULL,NULL,NULL,"Workshop",NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26782575/210-second-st-s-kenora-kenora","Retail and Wholesale","Food store",NULL,NULL,NULL,NULL,"0",NULL,NULL,"0","over 26 years","Living Accommodation, Storefront, Street Lighting",NULL,NULL,NULL,NULL,NULL,NULL,"Full",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Brick",NULL,NULL,"False",NULL,NULL,NULL,NULL,"Stone",NULL,"Natural gas","Forced air",NULL,NULL,NULL,NULL,NULL,"2479.0000",NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"under 1/2 acre","25.0000","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system","50 ft",NULL,NULL,NULL,NULL,NULL,NULL,"210 Second ST S","210 Second ST S",NULL,NULL,NULL,NULL,NULL,NULL,"kenora","Ontario","P9N1G2","Canada",NULL,"Kenora",NULL,NULL,"{""Utility"":[{""Type"":""Cable"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","[]","[]","[]","[]","0","0"
